"timestamp","device_id","device_type","protocol","packet_rate","byte_rate","error_rate","temperature","cpu_usage","memory_usage","latency","command_freq","packet_rate_change","byte_rate_change","cpu_temp_ratio","avg_latency_5s","high_latency_flag","attack_type","label"
2025-10-28 00:50:00,"IIOT_2","Sensor","Modbus",144,2360,0.03,37,81.4,51.2,78,2,58,452,2.2,93.8,0,"Normal",0
2025-10-28 00:55:00,"IIOT_6","Sensor","MQTT",114,1322,0.085,32.5,87.6,80.9,75,2,-30,-1038,2.7,90.4,0,"DoS",1
2025-10-28 01:00:00,"IIOT_5","Controller","HTTP",123,3405,0.037,26.9,77.4,57.2,86,1,9,2083,2.88,92.2,0,"MITM",1
2025-10-28 01:05:00,"IIOT_9","Controller","Modbus",-7,2576,0.065,26.6,26.6,77.9,79,8,-130,-829,1,84.2,0,"Normal",0
2025-10-28 01:10:00,"IIOT_2","Sensor","HTTP",62,1508,0.048,31.3,34.2,75.5,112,4,69,-1068,1.09,86,0,"Normal",0
2025-10-28 01:15:00,"IIOT_1","Actuator","Modbus",94,2257,0.005,25.9,32.7,41.3,110,8,32,749,1.26,92.4,0,"Spoofing",1
2025-10-28 01:20:00,"IIOT_4","Sensor","Modbus",140,1506,0.002,25.7,51.6,75.1,80,7,46,-751,2.01,93.4,0,"Normal",0
2025-10-28 01:25:00,"IIOT_2","Controller","Modbus",151,1842,0.013,33.2,56.4,78.4,105,5,11,336,1.7,97.2,0,"DoS",1
2025-10-28 01:30:00,"IIOT_5","Controller","Modbus",146,1919,0.047,26.6,49.9,39.4,140,2,-5,77,1.88,109.4,0,"Normal",0
2025-10-28 01:35:00,"IIOT_3","Sensor","MQTT",36,2396,0.059,27.6,28.5,65.5,87,8,-110,477,1.03,104.4,0,"DoS",1
2025-10-28 01:40:00,"IIOT_10","Sensor","MQTT",109,1527,0.04,31.9,49.6,81.5,81,2,73,-869,1.55,98.6,0,"Normal",0
2025-10-28 01:45:00,"IIOT_8","Actuator","Modbus",78,1224,0.057,34.9,61.4,55.5,67,4,-31,-303,1.76,96,0,"Normal",0
2025-10-28 01:50:00,"IIOT_9","Actuator","Modbus",150,2598,0.082,31.3,53.5,71.3,170,7,72,1374,1.71,109,1,"Normal",0
2025-10-28 01:55:00,"IIOT_7","Sensor","HTTP",152,2145,0.05,26.1,48.8,67,142,4,2,-453,1.87,109.4,0,"Normal",0
2025-10-28 02:00:00,"IIOT_10","Sensor","Modbus",166,2056,0.071,30.9,88.6,79.5,176,7,14,-89,2.87,127.2,1,"Normal",0
2025-10-28 02:05:00,"IIOT_7","Sensor","MQTT",153,707,0.091,36.4,77.4,38.6,108,9,-13,-1349,2.13,132.6,0,"Data Injection",1
2025-10-28 02:10:00,"IIOT_10","Sensor","MQTT",74,2696,0.093,33,85,70.4,87,9,-79,1989,2.58,136.6,0,"Normal",0
2025-10-28 02:15:00,"IIOT_5","Controller","MQTT",139,1449,0.089,26.6,32.8,42,141,7,65,-1247,1.23,130.8,0,"Normal",0
2025-10-28 02:20:00,"IIOT_9","Sensor","HTTP",134,1985,0.055,29.6,79.1,81.8,85,3,-5,536,2.67,119.4,0,"Normal",0
2025-10-28 02:25:00,"IIOT_7","Actuator","Modbus",136,1004,0.018,30.3,84.8,33.7,131,8,2,-981,2.8,110.4,0,"Normal",0
2025-10-28 02:30:00,"IIOT_6","Sensor","Modbus",155,859,0.092,38.2,60.1,33.1,77,9,19,-145,1.57,104.2,0,"DoS",1
2025-10-28 02:35:00,"IIOT_4","Actuator","MQTT",178,1235,0.031,26.9,51.9,47.2,117,5,23,376,1.93,110.2,0,"Normal",0
2025-10-28 02:40:00,"IIOT_8","Actuator","HTTP",207,1678,0.011,33.7,22.4,82.1,148,5,29,443,0.66,111.6,0,"Data Injection",1
2025-10-28 02:45:00,"IIOT_10","Sensor","MQTT",103,2573,0.068,32.5,30.9,63.3,80,5,-104,895,0.95,110.6,0,"Normal",0
2025-10-28 02:50:00,"IIOT_8","Sensor","Modbus",133,2091,0.011,31.7,68.4,74.6,56,8,30,-482,2.16,95.6,0,"Normal",0
2025-10-28 02:55:00,"IIOT_5","Sensor","Modbus",184,1265,0.064,31.6,60.8,55.9,84,1,51,-826,1.92,97,0,"Normal",0
2025-10-28 03:00:00,"IIOT_10","Sensor","MQTT",142,2517,0.092,33.9,66.2,77.9,70,6,-42,1252,1.95,87.6,0,"DoS",1
2025-10-28 03:05:00,"IIOT_3","Sensor","HTTP",79,2739,0.002,29.7,24,51.4,36,4,-63,222,0.81,65.2,0,"Normal",0
2025-10-28 03:10:00,"IIOT_4","Controller","Modbus",117,2169,0.072,23,23,34.5,148,7,38,-570,1,78.8,0,"DoS",1
2025-10-28 03:15:00,"IIOT_1","Sensor","MQTT",110,1244,0.013,35.8,82.3,46.9,127,8,-7,-925,2.3,93,0,"Normal",0
2025-10-28 03:20:00,"IIOT_7","Sensor","Modbus",114,2302,0.016,30.5,43,81,100,7,4,1058,1.41,96.2,0,"Normal",0
2025-10-28 03:25:00,"IIOT_8","Sensor","HTTP",103,1651,0.068,39.6,29.4,70.7,79,6,-11,-651,0.74,98,0,"Normal",0
2025-10-28 03:30:00,"IIOT_10","Actuator","Modbus",157,1933,0.091,32.1,83,49,125,9,54,282,2.59,115.8,0,"MITM",1
2025-10-28 03:35:00,"IIOT_6","Sensor","Modbus",136,3318,0.09,34.1,52.9,45.6,87,10,-21,1385,1.55,103.6,0,"MITM",1
2025-10-28 03:40:00,"IIOT_4","Actuator","Modbus",106,2298,0.042,30,33.9,74.7,54,5,-30,-1020,1.13,89,0,"Normal",0
2025-10-28 03:45:00,"IIOT_4","Controller","HTTP",130,3369,0.07,32.1,28.5,34.6,126,4,24,1071,0.89,94.2,0,"Normal",0
2025-10-28 03:50:00,"IIOT_3","Sensor","MQTT",168,1931,0.075,29.9,78.3,31.9,28,9,38,-1438,2.62,84,0,"Normal",0
2025-10-28 03:55:00,"IIOT_1","Controller","MQTT",188,896,0.001,33.3,26.2,38.9,118,10,20,-1035,0.79,82.6,0,"DoS",1
2025-10-28 04:00:00,"IIOT_10","Actuator","MQTT",43,2064,0.097,31.8,81.9,51.1,78,5,-145,1168,2.58,80.8,0,"DoS",1
2025-10-28 04:05:00,"IIOT_5","Sensor","Modbus",108,1850,0.028,32.2,81.9,38,99,4,65,-214,2.54,89.8,0,"Normal",0
2025-10-28 04:10:00,"IIOT_3","Sensor","HTTP",42,3023,0.052,31.4,57.5,70.7,108,2,-66,1173,1.83,86.2,0,"Normal",0
2025-10-28 04:15:00,"IIOT_1","Sensor","Modbus",61,1257,0.012,27.4,31.6,69.7,93,10,19,-1766,1.15,99.2,0,"DoS",1
2025-10-28 04:20:00,"IIOT_1","Controller","HTTP",136,1754,0.072,26.3,85,75.5,130,8,75,497,3.23,101.6,0,"Data Injection",1
2025-10-28 04:25:00,"IIOT_8","Sensor","Modbus",112,2250,0.014,33.7,36.3,61.3,79,5,-24,496,1.08,101.8,0,"DoS",1
2025-10-28 04:30:00,"IIOT_1","Controller","MQTT",161,1850,0.094,32.1,64.6,64.9,40,10,49,-400,2.01,90,0,"Spoofing",1
2025-10-28 04:35:00,"IIOT_2","Sensor","Modbus",121,1248,0.054,23.5,78.4,59.3,122,8,-40,-602,3.34,92.8,0,"Normal",0
2025-10-28 04:40:00,"IIOT_3","Sensor","Modbus",77,1729,0.049,34.3,73.8,38.2,58,3,-44,481,2.15,85.8,0,"Normal",0
2025-10-28 04:45:00,"IIOT_5","Actuator","MQTT",229,1900,0.019,28.6,53.3,82.2,95,3,152,171,1.86,78.8,0,"DoS",1
2025-10-28 04:50:00,"IIOT_7","Controller","HTTP",101,2310,0.014,22.7,51.8,70.8,127,3,-128,410,2.28,88.4,0,"DoS",1
2025-10-28 04:55:00,"IIOT_6","Actuator","HTTP",141,2631,0.02,26.5,69.9,51.2,58,2,40,321,2.64,92,0,"Normal",0
2025-10-28 05:00:00,"IIOT_1","Actuator","HTTP",86,2786,0.046,25,39,41.4,85,6,-55,155,1.56,84.6,0,"Data Injection",1
2025-10-28 05:05:00,"IIOT_8","Sensor","MQTT",89,2071,0.091,33.8,78.5,72.9,87,7,3,-715,2.32,90.4,0,"Normal",0
2025-10-28 05:10:00,"IIOT_3","Actuator","MQTT",169,1451,0.092,30.2,33.9,82.6,99,8,80,-620,1.12,91.2,0,"Data Injection",1
2025-10-28 05:15:00,"IIOT_2","Actuator","MQTT",131,2325,0.097,37.9,36.7,83.8,58,5,-38,874,0.97,77.4,0,"Normal",0
2025-10-28 05:20:00,"IIOT_10","Actuator","Modbus",144,1121,0.065,43.5,82.4,75,98,9,13,-1204,1.89,85.4,0,"Normal",0
2025-10-28 05:25:00,"IIOT_10","Sensor","MQTT",182,1986,0.026,33.3,83.6,61.6,73,8,38,865,2.51,83,0,"Normal",0
2025-10-28 05:30:00,"IIOT_7","Actuator","Modbus",129,2430,0.031,32.6,86.8,32.9,96,7,-53,444,2.66,84.8,0,"Normal",0
2025-10-28 05:35:00,"IIOT_2","Sensor","MQTT",126,1709,0.09,35.2,53.3,53.3,125,10,-3,-721,1.51,90,0,"Normal",0
2025-10-28 05:40:00,"IIOT_9","Sensor","HTTP",151,424,0.04,24.1,20,76.3,50,9,25,-1285,0.83,88.4,0,"DoS",1
2025-10-28 05:45:00,"IIOT_1","Actuator","MQTT",164,3644,0.081,25.5,68.3,45.4,222,4,13,3220,2.68,113.2,1,"DoS",1
2025-10-28 05:50:00,"IIOT_2","Actuator","Modbus",136,2608,0.05,22.9,35.3,75.1,114,9,-28,-1036,1.54,121.4,0,"MITM",1
2025-10-28 05:55:00,"IIOT_7","Actuator","Modbus",121,2270,0.065,22.9,45.3,49.3,30,7,-15,-338,1.98,108.2,0,"Data Injection",1
2025-10-28 06:00:00,"IIOT_8","Sensor","MQTT",156,2167,0.012,34,59.1,63,103,7,35,-103,1.74,103.8,0,"Normal",0
2025-10-28 06:05:00,"IIOT_3","Actuator","HTTP",185,2057,0.007,29.9,28.9,54.9,103,10,29,-110,0.97,114.4,0,"MITM",1
2025-10-28 06:10:00,"IIOT_2","Actuator","MQTT",98,1806,0.085,31,42.1,70.8,162,4,-87,-251,1.36,102.4,1,"DoS",1
2025-10-28 06:15:00,"IIOT_1","Sensor","Modbus",121,2095,0.034,29.1,27.3,55.7,113,7,23,289,0.94,102.2,0,"DoS",1
2025-10-28 06:20:00,"IIOT_6","Sensor","HTTP",37,2134,0.077,32.3,76.8,41,120,6,-84,39,2.38,120.2,0,"Normal",0
2025-10-28 06:25:00,"IIOT_3","Actuator","HTTP",249,1191,0.004,32.9,26.3,52.7,47,1,212,-943,0.8,109,0,"Normal",0
2025-10-28 06:30:00,"IIOT_10","Controller","MQTT",116,1931,0.069,34.6,57.9,34.8,59,2,-133,740,1.67,100.2,0,"Normal",0
2025-10-28 06:35:00,"IIOT_5","Sensor","Modbus",86,2774,0.063,23.2,31.9,36.4,136,8,-30,843,1.38,95,0,"DoS",1
2025-10-28 06:40:00,"IIOT_6","Controller","MQTT",105,2048,0.099,43.3,54.8,50.4,127,8,19,-726,1.27,97.8,0,"DoS",1
2025-10-28 06:45:00,"IIOT_1","Controller","Modbus",151,831,0.05,31.7,54.9,48.7,94,2,46,-1217,1.73,92.6,0,"Normal",0
2025-10-28 06:50:00,"IIOT_3","Controller","HTTP",215,2085,0.043,39.3,84,66.9,119,9,64,1254,2.14,107,0,"Normal",0
2025-10-28 06:55:00,"IIOT_6","Sensor","Modbus",193,2013,0.035,24.7,70.2,82.3,60,4,-22,-72,2.84,107.2,0,"DoS",1
2025-10-28 07:00:00,"IIOT_10","Actuator","HTTP",140,2753,0.054,25.6,38.9,34.7,66,8,-53,740,1.52,93.2,0,"Normal",0
2025-10-28 07:05:00,"IIOT_8","Sensor","MQTT",66,1794,0.083,32.9,34.8,33.1,118,5,-74,-959,1.06,91.4,0,"Normal",0
2025-10-28 07:10:00,"IIOT_7","Sensor","MQTT",153,1282,0.061,31.7,46.6,61.3,115,10,87,-512,1.47,95.6,0,"Normal",0
2025-10-28 07:15:00,"IIOT_6","Actuator","MQTT",73,801,0.017,30.9,87.5,47.5,51,7,-80,-481,2.83,82,0,"Normal",0
2025-10-28 07:20:00,"IIOT_9","Actuator","Modbus",129,1990,0.03,31.5,27.8,33.8,125,9,56,1189,0.88,95,0,"DoS",1
2025-10-28 07:25:00,"IIOT_3","Actuator","MQTT",88,3762,0.051,20.7,44.3,48.4,133,7,-41,1772,2.14,108.4,0,"Normal",0
2025-10-28 07:30:00,"IIOT_2","Controller","MQTT",145,941,0.095,35.6,60.8,60.9,96,4,57,-2821,1.71,104,0,"Normal",0
2025-10-28 07:35:00,"IIOT_6","Actuator","MQTT",154,1680,0.075,30.5,80.3,35.7,44,10,9,739,2.63,89.8,0,"Normal",0
2025-10-28 07:40:00,"IIOT_2","Actuator","MQTT",87,1949,0.04,28.1,28.6,71.8,72,3,-67,269,1.02,94,0,"Normal",0
2025-10-28 07:45:00,"IIOT_9","Actuator","MQTT",173,2838,0.01,26.6,66.5,62.3,76,9,86,889,2.5,84.2,0,"DoS",1
2025-10-28 07:50:00,"IIOT_9","Actuator","Modbus",36,2032,0.062,36.1,39.4,39,104,3,-137,-806,1.09,78.4,0,"MITM",1
2025-10-28 07:55:00,"IIOT_5","Sensor","HTTP",77,1582,0.039,22.5,64.2,34.5,47,6,41,-450,2.85,68.6,0,"MITM",1
2025-10-28 08:00:00,"IIOT_1","Sensor","Modbus",145,1788,0.042,30.9,76,63.6,47,8,68,206,2.46,69.2,0,"Normal",0
2025-10-28 08:05:00,"IIOT_4","Sensor","MQTT",159,1292,0.02,19.5,84.7,62,77,5,14,-496,4.34,70.2,0,"Normal",0
2025-10-28 08:10:00,"IIOT_4","Controller","Modbus",99,1790,0.092,27.8,89.6,31.2,92,2,-60,498,3.22,73.4,0,"DoS",1
2025-10-28 08:15:00,"IIOT_6","Controller","Modbus",133,1775,0.009,30.3,36.3,78.2,138,6,34,-15,1.2,80.2,0,"DoS",1
2025-10-28 08:20:00,"IIOT_2","Sensor","Modbus",40,2930,0.029,33.9,83.1,74.9,139,5,-93,1155,2.45,98.6,0,"DoS",1
2025-10-28 08:25:00,"IIOT_3","Controller","MQTT",125,2088,0.021,24.3,52.6,35.3,182,5,85,-842,2.16,125.6,1,"MITM",1
2025-10-28 08:30:00,"IIOT_2","Sensor","MQTT",80,2048,0.078,23.8,43.8,56.5,83,1,-45,-40,1.84,126.8,0,"Normal",0
2025-10-28 08:35:00,"IIOT_1","Actuator","HTTP",112,3026,0.084,30.4,30.3,49.9,144,10,32,978,1,137.2,0,"Normal",0
2025-10-28 08:40:00,"IIOT_8","Controller","MQTT",77,3329,0.013,35.3,89.9,84.7,137,4,-35,303,2.55,137,0,"Spoofing",1
2025-10-28 08:45:00,"IIOT_2","Sensor","Modbus",121,1892,0.003,30.5,50,70,97,1,44,-1437,1.64,128.6,0,"Normal",0
2025-10-28 08:50:00,"IIOT_8","Actuator","HTTP",124,1760,0.093,37.6,40.5,80.4,141,5,3,-132,1.08,120.4,0,"DoS",1
2025-10-28 08:55:00,"IIOT_7","Sensor","Modbus",147,2009,0.042,34.4,33.5,68.9,81,9,23,249,0.97,120,0,"Normal",0
2025-10-28 09:00:00,"IIOT_5","Controller","Modbus",133,1530,0.013,26.3,65.2,48.8,56,2,-14,-479,2.48,102.4,0,"Normal",0
2025-10-28 09:05:00,"IIOT_4","Actuator","HTTP",74,3474,0.043,33.7,29.6,39,122,9,-59,1944,0.88,99.4,0,"Normal",0
2025-10-28 09:10:00,"IIOT_6","Sensor","Modbus",144,2498,0.055,35.6,75,66.4,33,9,70,-976,2.11,86.6,0,"Normal",0
2025-10-28 09:15:00,"IIOT_7","Sensor","Modbus",228,1604,0.012,26.8,72.5,42.3,88,2,84,-894,2.71,76,0,"Normal",0
2025-10-28 09:20:00,"IIOT_8","Actuator","HTTP",71,1616,0.003,29,32.2,81.6,87,7,-157,12,1.11,77.2,0,"Normal",0
2025-10-28 09:25:00,"IIOT_1","Actuator","Modbus",82,1645,0.045,25.5,45.4,52.6,125,6,11,29,1.78,91,0,"Normal",0
2025-10-28 09:30:00,"IIOT_8","Controller","MQTT",95,2959,0.008,35.8,87.6,49,80,4,13,1314,2.45,82.6,0,"Normal",0
2025-10-28 09:35:00,"IIOT_3","Sensor","MQTT",123,1922,0.019,32,56.9,52.6,117,2,28,-1037,1.78,99.4,0,"Normal",0
2025-10-28 09:40:00,"IIOT_8","Sensor","Modbus",108,788,0.061,25.5,31.4,84.4,84,4,-15,-1134,1.23,98.6,0,"Normal",0
2025-10-28 09:45:00,"IIOT_4","Actuator","Modbus",82,1513,0.008,32.5,36.5,70.7,95,4,-26,725,1.12,100.2,0,"Normal",0
2025-10-28 09:50:00,"IIOT_2","Actuator","MQTT",145,1504,0.076,37.6,55.7,45.4,-5,8,63,-9,1.48,74.2,0,"Normal",0
2025-10-28 09:55:00,"IIOT_5","Sensor","MQTT",113,3204,0.08,24.1,41.2,59.8,97,7,-32,1700,1.71,77.6,0,"DoS",1
2025-10-28 10:00:00,"IIOT_10","Sensor","MQTT",42,1818,0.033,25.5,67,37.8,100,9,-71,-1386,2.63,74.2,0,"DoS",1
2025-10-28 10:05:00,"IIOT_10","Sensor","MQTT",121,1902,0.048,23.9,40.2,75.3,81,10,79,84,1.68,73.6,0,"DoS",1
2025-10-28 10:10:00,"IIOT_3","Actuator","Modbus",145,2999,0.068,29.5,88.5,70.9,93,2,24,1097,3,73.2,0,"Normal",0
2025-10-28 10:15:00,"IIOT_6","Controller","HTTP",44,643,0.038,28,77.5,62.3,64,4,-101,-2356,2.77,87,0,"Data Injection",1
2025-10-28 10:20:00,"IIOT_7","Sensor","Modbus",127,2197,0.052,31.3,74.2,83.8,137,7,83,1554,2.37,95,0,"Spoofing",1
2025-10-28 10:25:00,"IIOT_8","Sensor","MQTT",100,2486,0.044,26.1,81.3,77.1,123,7,-27,289,3.11,99.6,0,"Normal",0
2025-10-28 10:30:00,"IIOT_5","Sensor","Modbus",105,1933,0.052,29.5,39.7,51,67,7,5,-553,1.35,96.8,0,"MITM",1
2025-10-28 10:35:00,"IIOT_6","Controller","MQTT",146,1342,0.008,26.5,81.7,33.1,137,9,41,-591,3.08,105.6,0,"Spoofing",1
2025-10-28 10:40:00,"IIOT_6","Sensor","HTTP",126,2600,0.078,36.1,21.5,32.4,64,4,-20,1258,0.6,105.6,0,"DoS",1
2025-10-28 10:45:00,"IIOT_7","Actuator","Modbus",153,1573,0.009,30.2,73.1,53.6,111,4,27,-1027,2.42,100.4,0,"Normal",0
2025-10-28 10:50:00,"IIOT_7","Actuator","HTTP",135,2208,0.059,36.6,23.2,57.2,105,3,-18,635,0.63,96.8,0,"Data Injection",1
2025-10-28 10:55:00,"IIOT_5","Controller","MQTT",160,3103,0.088,19.3,76.7,79.9,104,2,25,895,3.97,104.2,0,"Normal",0
2025-10-28 11:00:00,"IIOT_1","Controller","Modbus",82,2621,0.034,25.7,72.6,54.4,100,8,-78,-482,2.82,96.8,0,"MITM",1
2025-10-28 11:05:00,"IIOT_3","Sensor","Modbus",135,1852,0.07,32.2,40,71.3,95,9,53,-769,1.24,103,0,"Normal",0
2025-10-28 11:10:00,"IIOT_8","Actuator","Modbus",17,948,0.049,20.7,81.1,59.7,81,4,-118,-904,3.92,97,0,"MITM",1
2025-10-28 11:15:00,"IIOT_2","Actuator","MQTT",122,729,0.033,33.8,41.2,65.1,152,9,105,-219,1.22,106.4,1,"Normal",0
2025-10-28 11:20:00,"IIOT_2","Actuator","MQTT",113,2143,0.038,32.1,61.1,67,142,6,-9,1414,1.9,114,0,"Data Injection",1
2025-10-28 11:25:00,"IIOT_7","Actuator","MQTT",146,699,0.09,32.9,20.8,65.5,100,7,33,-1444,0.63,114,0,"DoS",1
2025-10-28 11:30:00,"IIOT_10","Sensor","HTTP",61,2343,0.068,29.6,74.3,69,65,8,-85,1644,2.51,108,0,"Data Injection",1
2025-10-28 11:35:00,"IIOT_6","Sensor","MQTT",105,2255,0.064,29.6,34.8,80.8,96,9,44,-88,1.18,111,0,"Normal",0
2025-10-28 11:40:00,"IIOT_5","Sensor","MQTT",174,1109,0.029,24.2,60.5,77.5,92,8,69,-1146,2.5,99,0,"Data Injection",1
2025-10-28 11:45:00,"IIOT_4","Controller","Modbus",169,1624,0.046,34,65.9,56.8,78,3,-5,515,1.94,86.2,0,"Normal",0
2025-10-28 11:50:00,"IIOT_5","Actuator","HTTP",220,2450,0.013,33.6,89.8,85,39,1,51,826,2.67,74,0,"Normal",0
2025-10-28 11:55:00,"IIOT_6","Controller","Modbus",105,1318,0.054,22.3,22.9,30.5,99,7,-115,-1132,1.03,80.8,0,"Normal",0
2025-10-28 12:00:00,"IIOT_1","Controller","Modbus",139,2371,0.026,32.8,75.9,32.7,127,2,34,1053,2.31,87,0,"Normal",0
2025-10-28 12:05:00,"IIOT_1","Sensor","Modbus",160,1131,0.084,25.4,28.8,58.1,112,4,21,-1240,1.13,91,0,"Normal",0
2025-10-28 12:10:00,"IIOT_8","Sensor","HTTP",81,1839,0.047,31.5,52.6,76.3,97,7,-79,708,1.67,94.8,0,"MITM",1
2025-10-28 12:15:00,"IIOT_4","Controller","MQTT",85,2335,0.033,34.1,29.3,51.5,64,2,4,496,0.86,99.8,0,"Normal",0
2025-10-28 12:20:00,"IIOT_10","Controller","Modbus",138,2345,0.053,31.4,60.4,55.1,110,1,53,10,1.92,102,0,"Normal",0
2025-10-28 12:25:00,"IIOT_9","Sensor","MQTT",104,2641,0.095,33,32.1,53.7,69,4,-34,296,0.97,90.4,0,"Normal",0
2025-10-28 12:30:00,"IIOT_3","Sensor","MQTT",102,1492,0.042,28.8,43.8,71.5,135,7,-2,-1149,1.52,95,0,"Normal",0
2025-10-28 12:35:00,"IIOT_8","Sensor","Modbus",104,3922,0.039,31.4,50,49.9,64,3,2,2430,1.59,88.4,0,"Spoofing",1
2025-10-28 12:40:00,"IIOT_5","Sensor","Modbus",100,2410,0.081,31.1,30.6,61.9,168,4,-4,-1512,0.98,109.2,1,"Normal",0
2025-10-28 12:45:00,"IIOT_3","Sensor","Modbus",78,2322,0.061,29.7,38.1,38.4,105,5,-22,-88,1.28,108.2,0,"Normal",0
2025-10-28 12:50:00,"IIOT_3","Actuator","MQTT",160,2264,0.078,21.6,70,72.6,108,5,82,-58,3.24,116,0,"Data Injection",1
2025-10-28 12:55:00,"IIOT_5","Sensor","Modbus",34,2723,0.078,23.6,22.5,84.8,70,6,-126,459,0.95,103,0,"Spoofing",1
2025-10-28 13:00:00,"IIOT_9","Controller","MQTT",117,2794,0.081,23,70.8,44.8,67,5,83,71,3.08,103.6,0,"Normal",0
2025-10-28 13:05:00,"IIOT_2","Sensor","Modbus",159,2865,0.078,19.6,59.2,48.6,63,8,42,71,3.02,82.6,0,"DoS",1
2025-10-28 13:10:00,"IIOT_4","Controller","Modbus",171,1671,0.098,34.5,70.1,61.1,94,10,12,-1194,2.03,80.4,0,"Normal",0
2025-10-28 13:15:00,"IIOT_2","Sensor","Modbus",114,1706,0.067,28.8,28.5,76.3,63,2,-57,35,0.99,71.4,0,"Data Injection",1
2025-10-28 13:20:00,"IIOT_1","Actuator","MQTT",94,1363,0.094,26.2,41.4,74.9,61,8,-20,-343,1.58,69.6,0,"Data Injection",1
2025-10-28 13:25:00,"IIOT_6","Sensor","Modbus",84,1705,0.018,37.7,20.3,51.4,178,2,-10,342,0.54,91.8,1,"Data Injection",1
2025-10-28 13:30:00,"IIOT_6","Sensor","HTTP",173,2039,0.055,30.7,39.9,59.6,72,6,89,334,1.3,93.6,0,"DoS",1
2025-10-28 13:35:00,"IIOT_7","Sensor","HTTP",127,3519,0.063,29.2,78.9,54.4,54,10,-46,1480,2.7,85.6,0,"Normal",0
2025-10-28 13:40:00,"IIOT_7","Sensor","Modbus",132,1591,0.091,32,24.3,40,43,5,5,-1928,0.76,81.6,0,"Normal",0
2025-10-28 13:45:00,"IIOT_6","Controller","MQTT",121,3420,0.007,30.5,61.1,35.9,111,7,-11,1829,2,91.6,0,"MITM",1
2025-10-28 13:50:00,"IIOT_4","Actuator","MQTT",112,2864,0.011,39.6,57.7,63.9,165,4,-9,-556,1.46,89,1,"Normal",0
2025-10-28 13:55:00,"IIOT_10","Sensor","Modbus",145,2007,0.093,40.7,46.6,71.4,81,7,33,-857,1.14,90.8,0,"Normal",0
2025-10-28 14:00:00,"IIOT_1","Sensor","MQTT",106,3201,0.008,34,88.8,55.1,166,8,-39,1194,2.61,113.2,1,"Normal",0
2025-10-28 14:05:00,"IIOT_9","Controller","MQTT",147,3316,0.077,36.5,47.9,62.3,65,10,41,115,1.31,117.6,0,"Normal",0
2025-10-28 14:10:00,"IIOT_10","Sensor","Modbus",103,3279,0.086,21.9,48.8,58.2,103,4,-44,-37,2.23,116,0,"Normal",0
2025-10-28 14:15:00,"IIOT_3","Controller","Modbus",79,3323,0.033,24,20.2,79,110,2,-24,44,0.84,105,0,"Normal",0
2025-10-28 14:20:00,"IIOT_10","Actuator","Modbus",154,735,0.052,34,35.2,38.4,13,9,75,-2588,1.04,91.4,0,"DoS",1
2025-10-28 14:25:00,"IIOT_9","Sensor","MQTT",106,1563,0.05,27.3,26.9,41.9,111,2,-48,828,0.99,80.4,0,"Normal",0
2025-10-28 14:30:00,"IIOT_6","Sensor","HTTP",122,903,0.038,29.3,45,65,161,5,16,-660,1.54,99.6,1,"Normal",0
2025-10-28 14:35:00,"IIOT_8","Controller","HTTP",78,518,0.066,39.6,40.2,47.7,125,5,-44,-385,1.02,104,0,"Data Injection",1
2025-10-28 14:40:00,"IIOT_3","Controller","Modbus",101,2408,0.059,29.8,30.9,34.8,106,6,23,1890,1.04,103.2,0,"Normal",0
2025-10-28 14:45:00,"IIOT_7","Sensor","MQTT",210,1003,0.005,31.9,89.1,66.3,127,6,109,-1405,2.79,126,0,"Normal",0
2025-10-28 14:50:00,"IIOT_10","Actuator","HTTP",115,2166,0.081,29.3,69.1,43.7,130,4,-95,1163,2.36,129.8,0,"MITM",1
2025-10-28 14:55:00,"IIOT_7","Actuator","MQTT",127,1048,0.084,37.1,46.3,72,120,2,12,-1118,1.25,121.6,0,"MITM",1
2025-10-28 15:00:00,"IIOT_8","Sensor","HTTP",94,2678,0.027,29.8,88,52.3,111,10,-33,1630,2.95,118.8,0,"Normal",0
2025-10-28 15:05:00,"IIOT_7","Sensor","MQTT",127,784,0.026,24.8,49.5,61,124,3,33,-1894,2,122.4,0,"Spoofing",1
2025-10-28 15:10:00,"IIOT_5","Sensor","MQTT",41,1472,0.018,26.8,34.4,64.5,135,5,-86,688,1.28,124,0,"Spoofing",1
2025-10-28 15:15:00,"IIOT_5","Controller","HTTP",121,1759,0.077,39.2,36,61.4,75,6,80,287,0.92,113,0,"DoS",1
2025-10-28 15:20:00,"IIOT_9","Sensor","Modbus",84,2393,0.04,18.5,69.1,80.4,86,4,-37,634,3.74,106.2,0,"DoS",1
2025-10-28 15:25:00,"IIOT_10","Sensor","HTTP",63,2052,0.063,23,25,84.8,65,8,-21,-341,1.09,97,0,"Normal",0
2025-10-28 15:30:00,"IIOT_4","Sensor","HTTP",116,927,0.078,33.6,53,45.9,188,4,53,-1125,1.58,109.8,1,"Normal",0
2025-10-28 15:35:00,"IIOT_2","Sensor","HTTP",123,1487,0.035,30.1,81.9,73.1,133,9,7,560,2.72,109.4,0,"Normal",0
2025-10-28 15:40:00,"IIOT_8","Actuator","Modbus",82,1658,0.091,26.1,55.3,59.2,112,5,-41,171,2.12,116.8,0,"Normal",0
2025-10-28 15:45:00,"IIOT_5","Sensor","Modbus",98,1931,0.001,24.4,55.2,59,100,7,16,273,2.26,119.6,0,"Normal",0
